SR-PS-HC-113:setI 0
SR-PS-HC-114:setI -0.898329
SR-PS-HC-115:setI 0
SR-PS-HC-116:setI 0
SR-PS-HC-117:setI -0.392498
SR-PS-HC-121:setI 0
SR-PS-HC-122:setI -1.40486
SR-PS-HC-123:setI 0
SR-PS-HC-124:setI -0.500691
SR-PS-HC-125:setI 0
SR-PS-HC-126:setI 0
SR-PS-HC-127:setI -1.50466
SR-PS-HC-131:setI 0
SR-PS-HC-132:setI -0.141914
SR-PS-HC-133:setI 0
SR-PS-HC-134:setI -1.43521
SR-PS-HC-135:setI 0
SR-PS-HC-136:setI 0
SR-PS-HC-137:setI -0.683906
SR-PS-HC-141:setI 0
SR-PS-HC-142:setI -0.230246
SR-PS-HC-143:setI 0
SR-PS-HC-144:setI -0.617516
SR-PS-HC-145:setI 0
SR-PS-HC-146:setI 0
SR-PS-HC-147:setI -0.967968
SR-PS-HC-151:setI 0
SR-PS-HC-152:setI -1.20958
SR-PS-HC-153:setI 0
SR-PS-HC-154:setI -0.944397
SR-PS-HC-155:setI 0
SR-PS-HC-156:setI 0
SR-PS-HC-157:setI -1.41093
SR-PS-HC-161:setI 0
SR-PS-HC-162:setI -1.38131
SR-PS-HC-163:setI 0
SR-PS-HC-164:setI -1.11967
SR-PS-HC-165:setI 0
SR-PS-HC-166:setI 0
SR-PS-HC-167:setI -0.719861
SR-PS-HC-171:setI 0
SR-PS-HC-172:setI 0.0841289
SR-PS-HC-173:setI 0
SR-PS-HC-174:setI -1.16825
SR-PS-HC-175:setI 0
SR-PS-HC-176:setI 0
SR-PS-HC-177:setI -1.15223
SR-PS-HC-181:setI 0
SR-PS-HC-182:setI -1.44659
SR-PS-HC-183:setI 0
SR-PS-HC-184:setI -0.60702
SR-PS-HC-185:setI 0
SR-PS-HC-186:setI 0
SR-PS-HC-187:setI -1.67995
SR-PS-HC-191:setI 0
SR-PS-HC-192:setI -4.23954
SR-PS-HC-193:setI 0
SR-PS-HC-194:setI -1.14835
SR-PS-HC-195:setI 0
SR-PS-HC-196:setI 0
SR-PS-HC-197:setI -0.359333
SR-PS-HC-201:setI 0
SR-PS-HC-202:setI -0.254895
SR-PS-HC-203:setI 0
SR-PS-HC-204:setI -0.422418
SR-PS-HC-205:setI 0
SR-PS-HC-206:setI 0
SR-PS-HC-207:setI -0.597014
SR-PS-HC-211:setI 0
SR-PS-HC-212:setI -1.09543
SR-PS-HC-213:setI 0
SR-PS-HC-214:setI -1.36384
SR-PS-HC-215:setI 0
SR-PS-HC-216:setI 0
SR-PS-HC-217:setI -0.877064
SR-PS-HC-221:setI 0
SR-PS-HC-222:setI -1.4653
SR-PS-HC-223:setI 0
SR-PS-HC-224:setI -0.761126
SR-PS-HC-225:setI 0
SR-PS-HC-226:setI 0
SR-PS-HC-227:setI -1.16705
SR-PS-HC-231:setI 0
SR-PS-HC-232:setI -1.17367
SR-PS-HC-233:setI 0
SR-PS-HC-234:setI -1.23532
SR-PS-HC-235:setI 0
SR-PS-HC-236:setI 0
SR-PS-HC-237:setI -0.429547
SR-PS-HC-241:setI 0
SR-PS-HC-242:setI -1.08029
SR-PS-HC-243:setI 0
SR-PS-HC-244:setI -0.982014
SR-PS-HC-245:setI 0
SR-PS-HC-246:setI 0
SR-PS-HC-247:setI -1.19561
SR-PS-VC-011:setI -0.165133
SR-PS-VC-012:setI 0
SR-PS-VC-013:setI 0.13256
SR-PS-VC-014:setI 0
SR-PS-VC-015:setI -0.560337
SR-PS-VC-016:setI 0
SR-PS-VC-017:setI 0.824705
SR-PS-VC-021:setI -0.941657
SR-PS-VC-022:setI 0
SR-PS-VC-023:setI 0.368847
SR-PS-VC-024:setI 0
SR-PS-VC-025:setI -0.574782
SR-PS-VC-026:setI 0
SR-PS-VC-027:setI 0.304043
SR-PS-VC-031:setI -0.125161
SR-PS-VC-032:setI 0
SR-PS-VC-033:setI -0.444128
SR-PS-VC-034:setI 0
SR-PS-VC-035:setI 0.162097
SR-PS-VC-036:setI 0
SR-PS-VC-037:setI 0.105089
SR-PS-VC-041:setI -0.310502
SR-PS-VC-042:setI 0
SR-PS-VC-043:setI 0.0107193
SR-PS-VC-044:setI 0
SR-PS-VC-045:setI -0.052314
SR-PS-VC-046:setI 0
SR-PS-VC-047:setI -0.0626657
SR-PS-VC-051:setI -0.88164
SR-PS-VC-052:setI 0
SR-PS-VC-053:setI 0.977005
SR-PS-VC-054:setI 0
SR-PS-VC-055:setI 0.0330099
SR-PS-VC-056:setI 0
SR-PS-VC-057:setI 1.67274e-005
SR-PS-VC-061:setI -0.0753771
SR-PS-VC-062:setI 0
SR-PS-VC-063:setI 0.454393
SR-PS-VC-064:setI 0
SR-PS-VC-065:setI -0.546442
SR-PS-VC-066:setI 0
SR-PS-VC-067:setI 0.255263
SR-PS-VC-071:setI -0.0149023
SR-PS-VC-072:setI 0
SR-PS-VC-073:setI 0.248872
SR-PS-VC-074:setI 0
SR-PS-VC-075:setI -0.0122117
SR-PS-VC-076:setI 0
SR-PS-VC-077:setI -0.246532
SR-PS-VC-081:setI -0.117101
SR-PS-VC-082:setI 0
SR-PS-VC-083:setI 0.0591231
SR-PS-VC-084:setI 0
SR-PS-VC-085:setI -0.356158
SR-PS-VC-086:setI 0
SR-PS-VC-087:setI 0.688096
SR-PS-VC-091:setI -0.0170665
SR-PS-VC-092:setI 0
SR-PS-VC-093:setI 0.0749744
SR-PS-VC-094:setI 0
SR-PS-VC-095:setI 0.296841
SR-PS-VC-096:setI 0
SR-PS-VC-097:setI 0.313372
SR-PS-VC-101:setI -0.823043
SR-PS-VC-102:setI 0
SR-PS-VC-103:setI 0.562825
SR-PS-VC-104:setI 0
SR-PS-VC-105:setI -0.731385
SR-PS-VC-106:setI 0
SR-PS-VC-107:setI 0.11084
SR-PS-VC-111:setI -1.07329
SR-PS-VC-112:setI 0
SR-PS-VC-113:setI 0.57949
SR-PS-VC-114:setI 0
SR-PS-VC-115:setI 0.643204
SR-PS-VC-116:setI 0
SR-PS-VC-117:setI -0.142103
SR-PS-VC-121:setI -0.343163
SR-PS-VC-122:setI 0
SR-PS-VC-123:setI 0.21099
SR-PS-VC-124:setI 0
SR-PS-VC-125:setI -0.751138
SR-PS-VC-126:setI 0.1
SR-PS-VC-127:setI 0.458749
SR-PS-VC-131:setI -0.998009
SR-PS-VC-132:setI 0.37646
SR-PS-VC-133:setI 0.0659688
SR-PS-VC-134:setI 0
SR-PS-VC-135:setI -0.29709
SR-PS-VC-136:setI 0
SR-PS-VC-137:setI 0.245997
SR-PS-VC-141:setI -0.50641
SR-PS-VC-142:setI 0
SR-PS-VC-143:setI 0.531944
SR-PS-VC-144:setI 0
SR-PS-VC-145:setI -0.853634
SR-PS-VC-146:setI 0
SR-PS-VC-147:setI -0.143693
SR-PS-VC-151:setI -0.26141
SR-PS-VC-152:setI 0
SR-PS-VC-153:setI 0.0768291
SR-PS-VC-154:setI 0
SR-PS-VC-155:setI 0.123776
SR-PS-VC-156:setI 0
SR-PS-VC-157:setI 0.113031
SR-PS-VC-161:setI -0.10259
SR-PS-VC-162:setI 0
SR-PS-VC-163:setI 0.27815
SR-PS-VC-164:setI 0
SR-PS-VC-165:setI -0.590203
SR-PS-VC-166:setI 0
SR-PS-VC-167:setI 0.0188851
SR-PS-VC-171:setI 0.0277077
SR-PS-VC-172:setI 0
SR-PS-VC-173:setI -0.05099
SR-PS-VC-174:setI 0
SR-PS-VC-175:setI -0.307786
SR-PS-VC-176:setI 0
SR-PS-VC-177:setI 0.377714
SR-PS-VC-181:setI -0.376001
SR-PS-VC-182:setI 0
SR-PS-VC-183:setI 0.553265
SR-PS-VC-184:setI 0
SR-PS-VC-185:setI -0.0717584
SR-PS-VC-186:setI 0
SR-PS-VC-187:setI -0.112745
SR-PS-VC-191:setI -0.223514
SR-PS-VC-192:setI 0
SR-PS-VC-193:setI 0.238846
SR-PS-VC-194:setI 0
SR-PS-VC-195:setI 0.036934
SR-PS-VC-196:setI 0
SR-PS-VC-197:setI -0.669552
SR-PS-VC-201:setI -0.158831
SR-PS-VC-202:setI 0
SR-PS-VC-203:setI 0.269582
SR-PS-VC-204:setI 0
SR-PS-VC-205:setI 0.299916
SR-PS-VC-206:setI 0
SR-PS-VC-207:setI 0.00327421
SR-PS-VC-211:setI -0.234812
SR-PS-VC-212:setI 0
SR-PS-VC-213:setI 0.813893
SR-PS-VC-214:setI 0
SR-PS-VC-215:setI -0.503777
SR-PS-VC-216:setI 0
SR-PS-VC-217:setI -0.172023
SR-PS-VC-221:setI -0.096919
SR-PS-VC-222:setI 0
SR-PS-VC-223:setI 0.455734
SR-PS-VC-224:setI 0
SR-PS-VC-225:setI -0.483734
SR-PS-VC-226:setI 0
SR-PS-VC-227:setI 0.341293
SR-PS-VC-231:setI -0.673123
SR-PS-VC-232:setI 0
SR-PS-VC-233:setI 0.00769695
SR-PS-VC-234:setI 0
SR-PS-VC-235:setI -0.0004699
SR-PS-VC-236:setI 0
SR-PS-VC-237:setI 0.161523
SR-PS-VC-241:setI 0.17418
SR-PS-VC-242:setI 0
SR-PS-VC-243:setI -0.810185
SR-PS-VC-244:setI 0
SR-PS-VC-245:setI -0.251312
SR-PS-VC-246:setI 0
SR-PS-VC-247:setI 0.256339
SR-PS-QL1-0101:setI 104.663
SR-PS-QL2-0102:setI 146.15
SR-PS-QL3-0103:setI 122.593
SR-PS-QS4-0104:setI 104.659
SR-PS-QS5-0105:setI 165.12
SR-PS-QS5-0106:setI 166.107
SR-PS-QS4-0107:setI 103.787
SR-PS-QS3-0108:setI 136.227
SR-PS-QS2-0109:setI 175.006
SR-PS-QS1-0110:setI 166.57
SR-PS-QS1-0201:setI 165.972
SR-PS-QS2-0202:setI 175.197
SR-PS-QS3-0203:setI 136.567
SR-PS-QS4-0204:setI 104.811
SR-PS-QS5-0205:setI 164.588
SR-PS-QS5-0206:setI 165.535
SR-PS-QS4-0207:setI 103.682
SR-PS-QS3-0208:setI 135.687
SR-PS-QS2-0209:setI 175.169
SR-PS-QS1-0210:setI 166.784
SR-PS-QS1-0301:setI 166.93
SR-PS-QS2-0302:setI 174.993
SR-PS-QS3-0303:setI 136.633
SR-PS-QS4-0304:setI 104.612
SR-PS-QS5-0305:setI 165.388
SR-PS-QS5-0306:setI 165.275
SR-PS-QS4-0307:setI 103.751
SR-PS-QS3-0308:setI 135.763
SR-PS-QS2-0309:setI 174.668
SR-PS-QS1-0310:setI 167.316
SR-PS-QS1-0401:setI 167.277
SR-PS-QS2-0402:setI 174.71
SR-PS-QS3-0403:setI 136.454
SR-PS-QS4-0404:setI 104.544
SR-PS-QS5-0405:setI 165.935
SR-PS-QS5-0406:setI 164.773
SR-PS-QS4-0407:setI 104.458
SR-PS-QL3-0408:setI 157.261
SR-PS-QL2-0409:setI 158.926
SR-PS-QL1-0410:setI 125.004
SR-PS-QL1-0501:setI 125.655
SR-PS-QL2-0502:setI 159.02
SR-PS-QL3-0503:setI 157.85
SR-PS-QS4-0504:setI 103.799
SR-PS-QS5-0505:setI 166.005
SR-PS-QS5-0506:setI 164.305
SR-PS-QS4-0507:setI 103.677
SR-PS-QS3-0508:setI 135.821
SR-PS-QS2-0509:setI 174.741
SR-PS-QS1-0510:setI 167.268
SR-PS-QS1-0601:setI 166.673
SR-PS-QS2-0602:setI 174.543
SR-PS-QS3-0603:setI 136.178
SR-PS-QS4-0604:setI 105.06
SR-PS-QS5-0605:setI 165.755
SR-PS-QS5-0606:setI 165.893
SR-PS-QS4-0607:setI 104.318
SR-PS-QS3-0608:setI 135.636
SR-PS-QS2-0609:setI 174.584
SR-PS-QS1-0610:setI 166.711
SR-PS-QS1-0701:setI 167.583
SR-PS-QS2-0702:setI 175.183
SR-PS-QS3-0703:setI 135.62
SR-PS-QS4-0704:setI 105.103
SR-PS-QS5-0705:setI 165.264
SR-PS-QS5-0706:setI 166.136
SR-PS-QS4-0707:setI 104.502
SR-PS-QS3-0708:setI 135.592
SR-PS-QS2-0709:setI 175.08
SR-PS-QS1-0710:setI 165.979
SR-PS-QS1-0801:setI 167.508
SR-PS-QS2-0802:setI 174.896
SR-PS-QS3-0803:setI 135.783
SR-PS-QS4-0804:setI 104.526
SR-PS-QS5-0805:setI 164.823
SR-PS-QS5-0806:setI 165.782
SR-PS-QS4-0807:setI 104.496
SR-PS-QL3-0808:setI 122.216
SR-PS-QL2-0809:setI 146.528
SR-PS-QL1-0810:setI 104.381
SR-PS-QL1-0901:setI 105.213
SR-PS-QL2-0902:setI 145.938
SR-PS-QL3-0903:setI 121.535
SR-PS-QS4-0904:setI 105.134
SR-PS-QS5-0905:setI 164.256
SR-PS-QS5-0906:setI 165.17
SR-PS-QS4-0907:setI 104.039
SR-PS-QS3-0908:setI 135.221
SR-PS-QS2-0909:setI 174.938
SR-PS-QS1-0910:setI 166.677
SR-PS-QS1-1001:setI 167.106
SR-PS-QS2-1002:setI 175.001
SR-PS-QS3-1003:setI 135.494
SR-PS-QS4-1004:setI 104.705
SR-PS-QS5-1005:setI 165.315
SR-PS-QS5-1006:setI 165.383
SR-PS-QS4-1007:setI 104.665
SR-PS-QS3-1008:setI 136.033
SR-PS-QS2-1009:setI 175.208
SR-PS-QS1-1010:setI 166.151
SR-PS-QS1-1101:setI 166.501
SR-PS-QS2-1102:setI 174.663
SR-PS-QS3-1103:setI 136.5
SR-PS-QS4-1104:setI 104.961
SR-PS-QS5-1105:setI 165.291
SR-PS-QS5-1106:setI 166.108
SR-PS-QS4-1107:setI 104.104
SR-PS-QS3-1108:setI 135.874
SR-PS-QS2-1109:setI 174.519
SR-PS-QS1-1110:setI 166.682
SR-PS-QS1-1201:setI 167.169
SR-PS-QS2-1202:setI 175.522
SR-PS-QS3-1203:setI 136.478
SR-PS-QS4-1204:setI 104.394
SR-PS-QS5-1205:setI 165.531
SR-PS-QS5-1206:setI 164.941
SR-PS-QS4-1207:setI 104.77
SR-PS-QL3-1208:setI 157.833
SR-PS-QL2-1209:setI 158.735
SR-PS-QL1-1210:setI 125.044
SR-PS-QL1-1301:setI 125.157
SR-PS-QL2-1302:setI 159.182
SR-PS-QL3-1303:setI 157.314
SR-PS-QS4-1304:setI 103.752
SR-PS-QS5-1305:setI 165.441
SR-PS-QS5-1306:setI 165.257
SR-PS-QS4-1307:setI 103.736
SR-PS-QS3-1308:setI 136.071
SR-PS-QS2-1309:setI 174.526
SR-PS-QS1-1310:setI 166.876
SR-PS-QS1-1401:setI 166.956
SR-PS-QS2-1402:setI 175.029
SR-PS-QS3-1403:setI 136.648
SR-PS-QS4-1404:setI 104.644
SR-PS-QS5-1405:setI 164.472
SR-PS-QS5-1406:setI 165.583
SR-PS-QS4-1407:setI 103.904
SR-PS-QS3-1408:setI 136.219
SR-PS-QS2-1409:setI 175.08
SR-PS-QS1-1410:setI 166.904
SR-PS-QS1-1501:setI 166.746
SR-PS-QS2-1502:setI 174.82
SR-PS-QS3-1503:setI 136.073
SR-PS-QS4-1504:setI 104.305
SR-PS-QS5-1505:setI 164.288
SR-PS-QS5-1506:setI 165.347
SR-PS-QS4-1507:setI 103.918
SR-PS-QS3-1508:setI 136.211
SR-PS-QS2-1509:setI 174.985
SR-PS-QS1-1510:setI 167.087
SR-PS-QS1-1601:setI 166.927
SR-PS-QS2-1602:setI 174.988
SR-PS-QS3-1603:setI 136.074
SR-PS-QS4-1604:setI 104.828
SR-PS-QS5-1605:setI 165.171
SR-PS-QS5-1606:setI 165.768
SR-PS-QS4-1607:setI 104.797
SR-PS-QL3-1608:setI 122.482
SR-PS-QL2-1609:setI 145.972
SR-PS-QL1-1610:setI 104.618
SR-PS-QL1-1701:setI 104.924
SR-PS-QL2-1702:setI 146.987
SR-PS-QL3-1703:setI 122.129
SR-PS-QS4-1704:setI 105.04
SR-PS-QS5-1705:setI 165.034
SR-PS-QS5-1706:setI 164.778
SR-PS-QS4-1707:setI 104.7
SR-PS-QS3-1708:setI 135.527
SR-PS-QS2-1709:setI 174.822
SR-PS-QS1-1710:setI 166.866
SR-PS-QS1-1801:setI 167.65
SR-PS-QS2-1802:setI 175.049
SR-PS-QS3-1803:setI 135.887
SR-PS-QS4-1804:setI 104.894
SR-PS-QS5-1805:setI 164.045
SR-PS-QS5-1806:setI 164.905
SR-PS-QS4-1807:setI 103.852
SR-PS-QS3-1808:setI 135.274
SR-PS-QS2-1809:setI 174.608
SR-PS-QS1-1810:setI 167.146
SR-PS-QS1-1901:setI 166.432
SR-PS-QS2-1902:setI 176.192
SR-PS-QS3-1903:setI 134.409
SR-PS-QS4-1904:setI 104.452
SR-PS-QS5-1905:setI 164.916
SR-PS-QS5-1906:setI 166.96
SR-PS-QS4-1907:setI 104.646
SR-PS-QS3-1908:setI 136.506
SR-PS-QS2-1909:setI 174.848
SR-PS-QS1-1910:setI 166.445
SR-PS-QS1-2001:setI 168.134
SR-PS-QS2-2002:setI 175.202
SR-PS-QS3-2003:setI 136.256
SR-PS-QS4-2004:setI 103.8
SR-PS-QS5-2005:setI 163.92
SR-PS-QS5-2006:setI 165.944
SR-PS-QS4-2007:setI 103.872
SR-PS-QL3-2008:setI 160.495
SR-PS-QL2-2009:setI 157.479
SR-PS-QL1-2010:setI 118.53
SR-PS-QL1-2101:setI 124.305
SR-PS-QL2-2102:setI 159.534
SR-PS-QL3-2103:setI 161.359
SR-PS-QS4-2104:setI 103.568
SR-PS-QS5-2105:setI 164.748
SR-PS-QS5-2106:setI 164.785
SR-PS-QS4-2107:setI 102.682
SR-PS-QS3-2108:setI 136.092
SR-PS-QS2-2109:setI 174.894
SR-PS-QS1-2110:setI 167.242
SR-PS-QS1-2201:setI 166.461
SR-PS-QS2-2202:setI 175.124
SR-PS-QS3-2203:setI 136.11
SR-PS-QS4-2204:setI 104.446
SR-PS-QS5-2205:setI 164.476
SR-PS-QS5-2206:setI 165.073
SR-PS-QS4-2207:setI 103.667
SR-PS-QS3-2208:setI 135.891
SR-PS-QS2-2209:setI 175.283
SR-PS-QS1-2210:setI 167.524
SR-PS-QS1-2301:setI 167.949
SR-PS-QS2-2302:setI 174.999
SR-PS-QS3-2303:setI 136.298
SR-PS-QS4-2304:setI 104.179
SR-PS-QS5-2305:setI 165.569
SR-PS-QS5-2306:setI 165.713
SR-PS-QS4-2307:setI 103.837
SR-PS-QS3-2308:setI 136.124
SR-PS-QS2-2309:setI 174.964
SR-PS-QS1-2310:setI 167.058
SR-PS-QS1-2401:setI 166.943
SR-PS-QS2-2402:setI 175.045
SR-PS-QS3-2403:setI 136.207
SR-PS-QS4-2404:setI 104.447
SR-PS-QS5-2405:setI 164.98
SR-PS-QS5-2406:setI 165.551
SR-PS-QS4-2407:setI 104.336
SR-PS-QL3-2408:setI 122.744
SR-PS-QL2-2409:setI 146.234
SR-PS-QL1-2410:setI 104.689
SR-PS-S1-011:setI 37.0338
SR-PS-S2-012:setI 64.3475
SR-PS-SD-013:setI 89.2033
SR-PS-SF-014:setI 121.438
SR-PS-SD-015:setI 87.5016
SR-PS-S4-016:setI 129.19
SR-PS-S3-017:setI 128.162
SR-PS-S5-021:setI 106.585
SR-PS-S6-022:setI 139.909
SR-PS-SD-023:setI 88.3033
SR-PS-SF-024:setI 122.838
SR-PS-SD-025:setI 88.6016
SR-PS-S6-026:setI 139.348
SR-PS-S5-027:setI 106.176
SR-PS-S5-031:setI 106.585
SR-PS-S6-032:setI 139.909
SR-PS-SD-033:setI 88.3033
SR-PS-SF-034:setI 122.838
SR-PS-SD-035:setI 88.6016
SR-PS-S6-036:setI 139.348
SR-PS-S5-037:setI 106.176
SR-PS-S3-041:setI 128.712
SR-PS-S4-042:setI 129.695
SR-PS-SD-043:setI 88.3033
SR-PS-SF-044:setI 122.838
SR-PS-SD-045:setI 88.6016
SR-PS-S2-046:setI 55.7383
SR-PS-S1-047:setI 35.3504
SR-PS-S1-051:setI 35.4649
SR-PS-S2-052:setI 55.9075
SR-PS-SD-053:setI 88.3033
SR-PS-SF-054:setI 122.838
SR-PS-SD-055:setI 88.6016
SR-PS-S4-056:setI 129.19
SR-PS-S3-057:setI 128.162
SR-PS-S5-061:setI 106.585
SR-PS-S6-062:setI 139.909
SR-PS-SD-063:setI 88.3033
SR-PS-SF-064:setI 122.838
SR-PS-SD-065:setI 88.6016
SR-PS-S6-066:setI 139.348
SR-PS-S5-067:setI 106.176
SR-PS-S5-071:setI 106.585
SR-PS-S6-072:setI 137.009
SR-PS-SD-073:setI 92.0033
SR-PS-SF-074:setI 115.838
SR-PS-SD-075:setI 92.1016
SR-PS-S6-076:setI 139.348
SR-PS-S5-077:setI 106.176
SR-PS-S3-081:setI 128.712
SR-PS-S4-082:setI 129.695
SR-PS-SD-083:setI 88.3033
SR-PS-SF-084:setI 122.838
SR-PS-SD-085:setI 88.6016
SR-PS-S2-086:setI 64.1453
SR-PS-S1-087:setI 36.9141
SR-PS-S1-091:setI 37.0338
SR-PS-S2-092:setI 64.3475
SR-PS-SD-093:setI 88.3033
SR-PS-SF-094:setI 122.838
SR-PS-SD-095:setI 88.6016
SR-PS-S4-096:setI 129.19
SR-PS-S3-097:setI 128.162
SR-PS-S5-101:setI 106.585
SR-PS-S6-102:setI 139.909
SR-PS-SD-103:setI 88.5033
SR-PS-SF-104:setI 119.738
SR-PS-SD-105:setI 88.6016
SR-PS-S6-106:setI 139.348
SR-PS-S5-107:setI 106.176
SR-PS-S5-111:setI 106.585
SR-PS-S6-112:setI 139.909
SR-PS-SD-113:setI 88.3033
SR-PS-SF-114:setI 122.838
SR-PS-SD-115:setI 88.6016
SR-PS-S6-116:setI 139.348
SR-PS-S5-117:setI 106.176
SR-PS-S3-121:setI 128.712
SR-PS-S4-122:setI 129.695
SR-PS-SD-123:setI 88.3033
SR-PS-SF-124:setI 122.838
SR-PS-SD-125:setI 88.6016
SR-PS-S2-126:setI 55.7383
SR-PS-S1-127:setI 35.3504
SR-PS-S1-131:setI 35.4649
SR-PS-S2-132:setI 55.9075
SR-PS-SD-133:setI 88.3033
SR-PS-SF-134:setI 122.838
SR-PS-SD-135:setI 88.6016
SR-PS-S4-136:setI 129.19
SR-PS-S3-137:setI 128.162
SR-PS-S5-141:setI 106.585
SR-PS-S6-142:setI 139.909
SR-PS-SD-143:setI 88.3033
SR-PS-SF-144:setI 122.838
SR-PS-SD-145:setI 88.6016
SR-PS-S6-146:setI 139.348
SR-PS-S5-147:setI 106.176
SR-PS-S5-151:setI 106.585
SR-PS-S6-152:setI 139.909
SR-PS-SD-153:setI 93.7033
SR-PS-SF-154:setI 113.238
SR-PS-SD-155:setI 95.0016
SR-PS-S6-156:setI 139.348
SR-PS-S5-157:setI 106.176
SR-PS-S3-161:setI 128.712
SR-PS-S4-162:setI 129.695
SR-PS-SD-163:setI 88.3033
SR-PS-SF-164:setI 122.838
SR-PS-SD-165:setI 88.6016
SR-PS-S2-166:setI 64.1453
SR-PS-S1-167:setI 36.9141
SR-PS-S1-171:setI 37.0338
SR-PS-S2-172:setI 64.3475
SR-PS-SD-173:setI 88.3033
SR-PS-SF-174:setI 123.238
SR-PS-SD-175:setI 88.6016
SR-PS-S4-176:setI 129.19
SR-PS-S3-177:setI 128.162
SR-PS-S5-181:setI 106.585
SR-PS-S6-182:setI 139.909
SR-PS-SD-183:setI 88.3033
SR-PS-SF-184:setI 122.838
SR-PS-SD-185:setI 88.6016
SR-PS-S6-186:setI 139.348
SR-PS-S5-187:setI 106.176
SR-PS-S5-191:setI 106.585
SR-PS-S6-192:setI 139.909
SR-PS-SD-193:setI 88.3033
SR-PS-SF-194:setI 122.838
SR-PS-SD-195:setI 88.6016
SR-PS-S6-196:setI 139.348
SR-PS-S5-197:setI 106.176
SR-PS-S3-201:setI 128.712
SR-PS-S4-202:setI 129.695
SR-PS-SD-203:setI 88.3033
SR-PS-SF-204:setI 122.838
SR-PS-SD-205:setI 88.6016
SR-PS-S2-206:setI 55.7383
SR-PS-S1-207:setI 35.3504
SR-PS-S1-211:setI 35.4649
SR-PS-S2-212:setI 55.9075
SR-PS-SD-213:setI 88.3033
SR-PS-SF-214:setI 122.838
SR-PS-SD-215:setI 88.6016
SR-PS-S4-216:setI 129.19
SR-PS-S3-217:setI 128.162
SR-PS-S5-221:setI 106.585
SR-PS-S6-222:setI 139.909
SR-PS-SD-223:setI 88.3033
SR-PS-SF-224:setI 122.838
SR-PS-SD-225:setI 88.6016
SR-PS-S6-226:setI 139.348
SR-PS-S5-227:setI 106.176
SR-PS-S5-231:setI 106.585
SR-PS-S6-232:setI 139.909
SR-PS-SD-233:setI 88.3033
SR-PS-SF-234:setI 122.838
SR-PS-SD-235:setI 88.6016
SR-PS-S6-236:setI 139.348
SR-PS-S5-237:setI 106.176
SR-PS-S3-241:setI 128.712
SR-PS-S4-242:setI 129.695
SR-PS-SD-243:setI 88.3033
SR-PS-SF-244:setI 122.838
SR-PS-SD-245:setI 88.5016
SR-PS-S2-246:setI 64.1453
SR-PS-S1-247:setI 36.9141
SR-PS-SKEW-011:setI 0.9991
SR-PS-SKEW-012:setI -1.461
SR-PS-SKEW-013:setI 0.41627
SR-PS-SKEW-014:setI -0.0011342
SR-PS-SKEW-015:setI -0.30421
SR-PS-SKEW-016:setI 0.090201
SR-PS-SKEW-017:setI -0.20655
SR-PS-SKEW-021:setI -0.086268
